-0.703635 -38.0982 -42.4607 -68.7514 -42.4771 -36.9101 -34.8224 -34.9295 -37.5659 -46.5188 -44.456 -35.621 -32.2551 -31.3078 -32.5599 -37.5577 -52.4395 -33.7115 -28.4874 -26.1877 -25.9176 -28.2546 -39.4902 -28.9155 -19.559 -13.262 -5.5361 -1.00187
-0.702063 -37.7782 -41.5838 -57.5253 -43.5916 -37.2942 -34.8937 -34.7356 -36.9846 -44.4695 -46.6226 -36.1973 -32.4348 -31.2209 -32.1638 -36.4617 -71.7309 -34.5913 -28.7881 -26.1947 -25.6489 -27.5336 -36.2107 -30.4072 -19.9764 -13.285 -5.12304 -1.1586
-0.70049 -37.4993 -40.814 -52.7941 -44.912 -37.7307 -34.9979 -34.5764 -36.4676 -42.833 -49.5745 -36.8514 -32.6516 -31.1659 -31.8136 -35.5122 -54.5047 -35.6124 -29.1347 -26.2337 -25.4171 -26.8913 -33.8368 -32.2765 -20.4569 -13.341 -4.73228 -1.32798
-0.698918 -37.2592 -40.1341 -49.7624 -46.5136 -38.2255 -35.136 -34.4507 -36.008 -41.4786 -54.1579 -37.5966 -32.9076 -31.1427 -31.506 -34.681 -47.895 -36.8137 -29.5315 -26.3052 -25.2206 -26.3176 -31.9813 -34.7423 -21.0094 -13.4316 -4.3625 -1.51037
-0.697346 -37.0558 -39.5313 -47.5378 -48.5262 -38.786 -35.3093 -34.3579 -35.6003 -40.3309 -64.6591 -38.4505 -33.2055 -31.1513 -31.2384 -33.9478 -44.1892 -38.255 -29.9836 -26.4101 -25.0581 -25.8046 -30.4644 -38.3066 -21.6456 -13.5585 -4.01257 -1.70616
-0.695773 -36.8879 -38.9959 -45.7892 -51.204 -39.4217 -35.5195 -34.2974 -35.24 -39.342 -61.9669 -39.4375 -33.5487 -31.192 -31.0086 -33.298 -41.611 -40.0348 -30.4977 -26.5496 -24.9289 -25.3461 -29.1875 -44.6495 -22.3807 -13.7243 -3.68145 -1.91579
-0.694201 -36.7541 -38.5204 -44.3571 -55.1622 -40.1448 -35.7686 -34.269 -34.9237 -38.48 -53.2219 -40.593 -33.941 -31.2654 -30.815 -32.7203 -39.641 -42.3333 -31.0822 -26.7251 -24.8322 -24.9372 -28.0909 -65.1311 -23.2357 -13.9318 -3.36825 -2.13973
-0.692628 -36.6536 -38.0987 -43.1523 -62.7574 -40.9717 -36.0591 -34.2727 -34.6484 -37.7223 -48.9595 -41.9697 -34.3876 -31.3723 -30.6561 -32.2062 -38.0547 -45.5375 -31.7479 -26.9386 -24.7678 -24.5738 -27.1357 -43.0332 -24.2398 -14.1845 -3.07218 -2.37853
-0.691056 -36.5859 -37.7262 -42.1198 -70.5893 -41.9249 -36.3942 -34.3088 -34.412 -37.0526 -46.1262 -43.6533 -34.8946 -31.5138 -30.5311 -31.7488 -36.7345 -50.7711 -32.5092 -27.1922 -24.7353 -24.2529 -26.2951 -37.3175 -25.4365 -14.4871 -2.79251 -2.63275
-0.689484 -36.5506 -37.3989 -41.2233 -57.5801 -43.0362 -36.7777 -34.3776 -34.2124 -36.4587 -44.0108 -45.795 -35.4701 -31.6912 -30.4392 -31.3429 -35.611 -66.4509 -33.3852 -27.4888 -24.7351 -23.9717 -25.55 -33.8807 -26.8932 -14.8449 -2.52861 -2.90305
-0.687911 -36.5477 -37.1137 -40.4377 -52.5951 -44.3533 -37.2143 -34.4799 -34.0483 -35.9311 -42.3315 -48.7034 -36.1242 -31.9063 -30.3799 -30.9841 -34.64 -54.1608 -34.4029 -27.832 -24.7674 -23.7283 -24.8862 -31.418 -28.7235 -15.2651 -2.27991 -3.19015
